"source","references","auth_year","auth_yr_id","dup_mark","sampling_year","Title","country","Region","latitude","longitude","Climate","temperature","precipitation","SOC","pH","bulk_density","total_N","Soil_tex","Clay","Silt","Sand","Growing_season","Rotation_type","Cultivar_name","Planting_method","Planting_date","Transplant_date","Harvest_date","growing_period","Crop_period","Measurement_period","experimental_start_date","experimental_end_date","preseason_water","water_regime","Water_depth_cm","N_amount","p2o5_amount","k2o_amount","organic_fert_type","organic_fert_amount","Organic_method","CH4_flux","CH4_seasonal","N2O","Yield","UFR","crop_id","exp_date"
"nikolaisen","Zschornack_2017","Zschornack_2017",5,1,NA,NA,"Brazil","South America",-29.95,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.75,5.3,1.405,1.04,"UN",17,NA,NA,"Single","Rice_Upland","IRGA424","Direct dry seeded","MidOctober",NA,"MidMarch",150,"150",NA,NA,NA,"Long drainage","Continuous flooding",NA,232.5,NA,NA,"GM",2.03,"Surface_applied",NA,3965,NA,11270,NA,NA,NA
"nikolaisen","Zschornack_2017","Zschornack_2017",6,1,NA,NA,"Brazil","South America",-29.95,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.75,5.3,1.405,1.04,"UN",17,NA,NA,"Single","Rice_Upland","IRGA424","Direct dry seeded","MidOctober",NA,"MidMarch",150,"150",NA,NA,NA,"Long drainage","Continuous flooding",NA,315,NA,NA,"GM",2.09,"Surface_applied",NA,2509,NA,12170,NA,NA,NA
"nikolaisen","Zschornack_2017","Zschornack_2017",7,1,NA,NA,"Brazil","South America",-29.95,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.75,5.3,1.405,1.04,"UN",17,NA,NA,"Single","Rice_Upland","IRGA424","Direct dry seeded","LateSeptember",NA,"LateFebruary",150,"150",NA,NA,NA,"Long drainage","Continuous flooding",NA,150,NA,NA,"GM",1.5,"Surface_applied",NA,2820,NA,10140,NA,NA,NA
"nikolaisen","Zschornack_2017","Zschornack_2017",8,1,NA,NA,"Brazil","South America",-29.95,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.75,5.3,1.405,1.04,"UN",17,NA,NA,"Single","Rice_Upland","IRGA424","Direct dry seeded","LateSeptember",NA,"LateFebruary",150,"150",NA,NA,NA,"Long drainage","Continuous flooding",NA,232.5,NA,NA,"GM",2.5,"Surface_applied",NA,5719,NA,10340,NA,NA,NA
"nikolaisen","Zschornack_2017","Zschornack_2017",9,1,NA,NA,"Brazil","South America",-29.95,-51.1,"Temperate without dry season",22.773068892,805.5137811,0.75,5.3,1.405,1.04,"UN",17,NA,NA,"Single","Rice_Upland","IRGA424","Direct dry seeded","LateSeptember",NA,"LateFebruary",150,"150",NA,NA,NA,"Long drainage","Continuous flooding",NA,315,NA,NA,"GM",2.5,"Surface_applied",NA,4218,NA,12260,NA,NA,NA
"jianfei sun 2020","Cai et al","Cai_2003",25,3,1995,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,20.068,7.14,1.59,1.87,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,100,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,363,NA,6500,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",26,3,1995,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,21.054,7.06,1.59,1.98,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,100,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,413,NA,6310,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",27,3,1995,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,23.548,6.8,1.59,2.31,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,100,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,114,NA,6830,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",28,3,1996,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,20.068,7.14,1.59,1.87,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,102,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",1903.4,"NONE",NA,871,NA,9350,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",29,3,1996,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,21.054,7.06,1.59,1.98,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,102,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",1903.4,"NONE",NA,819,NA,9960,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",30,3,1996,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,23.548,6.8,1.59,2.31,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,102,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",1903.4,"NONE",NA,601,NA,10700,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",31,3,1996,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,18.85,6.62,1.59,1.75,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,102,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",1903.4,"NONE",NA,774,NA,9520,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",32,3,1997,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,20.068,7.14,1.59,1.87,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,104,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,435,NA,8700,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",33,3,1997,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,21.054,7.06,1.59,1.98,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,104,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,462,NA,9300,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",34,3,1997,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,23.548,6.8,1.59,2.31,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,104,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,466,NA,10040,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",35,3,1997,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,18.85,6.62,1.59,1.75,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,104,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,436,NA,8640,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",36,3,1998,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,20.068,7.14,1.59,1.87,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,92,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,350,NA,7030,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",37,3,1998,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,21.054,7.06,1.59,1.98,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,92,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,281,NA,6690,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",38,3,1998,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,23.548,6.8,1.59,2.31,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,92,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,202,NA,5980,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",39,3,1998,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,18.85,6.62,1.59,1.75,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,92,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,130,NA,6340,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",40,3,1999,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,20.068,7.14,1.59,1.87,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,98,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,577,NA,7900,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",41,3,1999,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,21.054,7.06,1.59,1.98,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,98,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,376,NA,8700,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",42,3,1999,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,23.548,6.8,1.59,2.31,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,98,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,260,NA,7680,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",43,3,1999,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,18.85,6.62,1.59,1.75,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,98,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,335,NA,8880,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",44,3,2000,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,21.054,7.06,1.59,1.98,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,107,NA,NA,NA,NA,"Flooded","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,603,NA,8290,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",45,3,2000,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,23.548,6.8,1.59,2.31,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,107,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,691,NA,6830,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Cai et al","Cai_2003",46,3,2000,"Options for mitigating methane emission from a permanently flooded rice field","China","East Asia",29.8,106.3,"Temperate without dry season",18.3,1105,18.85,6.62,1.59,1.75,"UN",10,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,107,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,105,105,90,"NONE",0,"NONE",NA,469,NA,8870,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Ma et al2013","Ma_2013",1,2,2004,"Wheat straw management affects CH4 and N2O emissions from rice fields","China","East Asia",31.28333333,119.9,"Temperate without dry season",15,1000,12.6,6.23,1.49,1.3,"UN",28,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,2290,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,270,0,0,"NONE",0,"NONE",NA,50,NA,7240,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Ma et al2014","Ma_2014",1,1,2004,"Wheat straw management affects CH4 and N2O emissions from rice fields","China","East Asia",31.28333333,119.9,"Temperate without dry season",15,1000,12.6,6.23,1.49,1.3,"UN",28,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,2290,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,270,0,0,"NONE",1496.25,"NONE",NA,197,NA,7490,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Ma et al2015","Ma_2015",1,1,2004,"Wheat straw management affects CH4 and N2O emissions from rice fields","China","East Asia",31.28333333,119.9,"Temperate without dry season",15,1000,12.6,6.23,1.49,1.3,"UN",28,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,2290,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,270,0,0,"NONE",1496.25,"NONE",NA,218,NA,6910,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Ma et al2016","Ma_2016",1,1,2005,"Wheat straw management affects CH4 and N2O emissions from rice fields","China","East Asia",31.28333333,119.9,"Temperate without dry season",15,1000,12.6,6.23,1.49,1.3,"UN",28,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,96,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,270,0,0,"NONE",0,"NONE",NA,79,NA,6680,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Ma et al2017","Ma_2017",1,1,2005,"Wheat straw management affects CH4 and N2O emissions from rice fields","China","East Asia",31.28333333,119.9,"Temperate without dry season",15,1000,12.6,6.23,1.49,1.3,"UN",28,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,96,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,270,0,0,"NONE",1496.25,"NONE",NA,828,NA,6610,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Ma et al2018","Ma_2018",1,1,2005,"Wheat straw management affects CH4 and N2O emissions from rice fields","China","East Asia",31.28333333,119.9,"Temperate without dry season",15,1000,12.6,6.23,1.49,1.3,"UN",28,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,96,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,270,0,0,"NONE",1496.25,"NONE",NA,561,NA,6620,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Li et al","Li_2009",5,2,2007,"Methane and nitrous oxide emissions from rice paddy soil as influenced by timing of application of hydroquinone and dicyandiamide","China","East Asia",32.65,119.5333333,"Temperate without dry season",15,1000,11.9,6.91,1.41,1.5,"UN",14.2,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,300,210,123.75,"NONE",0,"NONE",NA,43.39,NA,7420,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Li et al","Li_2009",6,2,2007,"Methane and nitrous oxide emissions from rice paddy soil as influenced by timing of application of hydroquinone and dicyandiamide","China","East Asia",32.65,119.5333333,"Temperate without dry season",15,1000,11.9,6.91,1.41,1.5,"UN",14.2,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,300,210,123.75,"NONE",0,"NONE",NA,35.13,NA,7120,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Li et al","Li_2009",7,2,2007,"Methane and nitrous oxide emissions from rice paddy soil as influenced by timing of application of hydroquinone and dicyandiamide","China","East Asia",32.65,119.5333333,"Temperate without dry season",15,1000,11.9,6.91,1.41,1.5,"UN",14.2,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,300,210,123.75,"NONE",0,"NONE",NA,38.08,NA,6680,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",1,1,1995,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,135,NA,NA,NA,NA,"Long drainage","Single drainage",NA,90,0,0,"NONE",1848.7,"NONE",NA,385,NA,6490,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",2,1,1995,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,135,NA,NA,NA,NA,"Long drainage","Single drainage",NA,90,0,0,"NONE",1783,"NONE",NA,207,NA,5430,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",3,1,1995,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,135,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,90,0,0,"NONE",1783,"NONE",NA,503,NA,5610,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",4,1,1995,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,135,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,150,0,0,"NONE",1783,"NONE",NA,26,NA,6480,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",5,1,1996,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,137,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,22,NA,7700,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",6,1,1996,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,137,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,49,NA,6800,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",7,1,1996,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,137,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,44,NA,6900,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",8,1,1996,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,137,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,32,NA,4500,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",9,1,1997,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,138,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,6,NA,7740,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",10,1,1997,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,138,NA,NA,NA,NA,"Long drainage","Single drainage",NA,80,0,0,"NONE",0,"NONE",NA,191,NA,6670,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",11,1,1997,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,138,NA,NA,NA,NA,"Long drainage","Single drainage",NA,107,0,0,"NONE",1059,"NONE",NA,43,NA,6940,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Wang et al","Wang_2010",12,1,1997,"A four-year record of methane emissions from irrigated rice fields in the Beijing region of China","China","East Asia",40.55,116.7833333,"Temperate without dry season",17.9,570,9.95,7.99,1.41,0.91,"UN",19,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,138,NA,NA,NA,NA,"Long drainage","Single drainage",NA,111,0,0,"NONE",1059,"NONE",NA,141,NA,6940,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",41,4,1995,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,312.1,NA,6490,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",42,4,1995,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Multiple drainage",NA,81.5,0,0,"NONE",600,"NONE",NA,216.6,NA,6670,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",43,4,1995,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Continuous flooding",NA,81.5,0,0,"NONE",600,"NONE",NA,556.8,NA,6680,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",44,4,1995,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,133,NA,NA,NA,NA,"Long drainage","Single drainage",NA,81.5,0,0,"NONE",600,"NONE",NA,238.7,NA,6630,NA,"Single-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",45,4,1996,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,78,NA,NA,NA,NA,"Short drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,95.2,NA,5150,NA,"Early-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",46,4,1996,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,96,NA,NA,NA,NA,"Short drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,89.1,NA,4930,NA,"Early-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",47,4,1996,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,78,NA,NA,NA,NA,"Flooded","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,100.6,NA,5060,NA,"Late-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",48,4,1996,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,105,NA,NA,NA,NA,"Flooded","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,112.3,NA,4850,NA,"Late-season paddy rice",NA
"jianfei sun 2020","Lu et al","Lu_2000",49,4,1996,"Methane emissions and mitigation options in irrigated rice fields in southeast China, Nutrient Cycling Agroecosystems","China","East Asia",30.63333333,120.55,"Temperate without dry season",16.5,1450,24.2,6.2,1.32,2.27,"UN",32,41.8612056737589,31.1473404255319,"Single","Rice_Upland",NA,"Transplant",NA,NA,NA,132,NA,NA,NA,NA,"Long drainage","Single drainage",NA,120,0,0,"NONE",0,"NONE",NA,182.6,NA,5210,NA,"Single-season paddy rice",NA
